Time,VehicleID,Type,SectionID,SegmentID,NumLane,CurPosition,CurrentSpeed(mph), CentroidOrigin, CentroidDest,Distance2End,statusLeft,statusRight,statusStop,nextSection
7204.000000,6364,1,338,0,3,304.3709,0.0000,7994768,7994810,8.9879,1,0,1,399
7204.000000,6300,1,399,0,2,544.0248,42.4580,7994768,7994810,87.2891,0,0,0,402
7204.000000,6276,1,400,0,2,812.5121,37.2343,7994768,7994816,235.4498,0,0,0,461
7204.000000,6320,1,400,0,2,693.0609,36.0686,7994768,7994816,354.9010,0,0,0,461
7204.000000,6344,1,400,0,2,554.4238,32.8271,7994768,7994816,493.5380,0,0,0,461
7204.000000,6365,1,400,0,2,198.3360,35.9095,7994768,7994814,849.6258,0,0,0,460
7204.000000,6302,1,400,0,3,787.7879,36.9577,7994768,7994816,260.1740,0,0,0,461
7204.000000,6312,1,400,0,3,673.9597,35.5648,7994768,7994816,374.0021,0,0,0,461
7204.000000,6336,1,400,0,3,542.4716,32.1805,7994768,7994816,505.4903,0,0,0,461
7204.000000,6352,1,400,0,3,461.7626,32.1287,7994768,7994816,586.1993,0,0,0,461
7204.000000,6367,1,403,0,2,477.0476,43.3426,7994771,7994808,221.2579,0,0,0,464
7204.000000,6376,1,403,0,2,289.9762,45.2865,7994771,7994826,408.3293,0,0,0,464
7204.000000,6347,1,449,0,1,124.3011,37.9686,7994773,7994826,416.1340,0,0,0,24660
7204.000000,6348,1,449,0,2,69.5909,36.9240,7994773,7994826,470.8442,0,0,0,24660
7204.000000,6315,1,457,0,1,175.2312,42.0245,7994773,7994812,589.4890,0,0,0,-1
7204.000000,6329,1,457,0,1,63.3048,40.9380,7994773,7994812,701.4154,0,0,0,-1
7204.000000,6310,1,458,0,1,336.0169,0.0000,7994779,7994793,4.9233,0,1,1,450
7204.000000,6343,1,458,0,1,310.5632,0.0000,7994797,7994822,30.3770,0,0,1,451
7204.000000,6325,1,458,0,1,283.7372,0.0000,7994779,7994822,57.2029,0,0,1,451
7204.000000,6314,1,458,0,2,332.7423,0.0000,7994779,7994822,4.9244,0,0,1,451
7204.000000,6323,1,458,0,2,312.2357,0.0000,7994779,7994822,25.4310,0,0,1,451
7204.000000,6324,1,458,0,3,329.4707,0.0000,7994779,7994808,4.9226,1,0,1,449
7204.000000,6331,1,459,0,1,10.3601,30.0987,7994787,7994824,329.6419,0,0,0,24692
7204.000000,6334,1,459,0,2,20.4787,32.2631,7994787,7994824,319.5233,0,0,0,24692
