Time,VehicleID,Type,SectionID,SegmentID,NumLane,CurPosition,CurrentSpeed(mph), CentroidOrigin, CentroidDest,Distance2End,statusLeft,statusRight,statusStop,nextSection
18004.000000,17188,1,338,0,1,308.4357,0.0000,7994768,7994816,4.9230,0,0,1,400
18004.000000,17209,1,338,0,1,285.7278,0.0000,7994768,7994816,27.6309,0,0,1,400
18004.000000,17259,1,338,0,1,266.6121,0.0000,7994768,7994816,46.7467,0,0,1,400
18004.000000,17283,1,338,0,1,197.0235,20.9989,7994768,7994814,116.3353,0,0,0,400
18004.000000,17168,1,338,0,2,308.4373,0.0000,7994768,7994816,4.9214,0,0,1,400
18004.000000,17216,1,338,0,2,289.6322,0.0000,7994768,7994820,23.7266,0,0,1,400
18004.000000,17253,1,338,0,2,261.5451,0.0000,7994768,7994816,51.8137,0,0,1,400
18004.000000,17274,1,338,0,2,238.2474,0.0000,7994768,7994816,75.1114,0,0,1,400
18004.000000,17043,1,400,0,2,1043.0384,0.0000,7994768,7994816,4.9235,0,0,1,461
18004.000000,17109,1,400,0,2,1016.3905,0.0000,7994768,7994816,31.5714,0,0,1,461
18004.000000,17070,1,400,0,3,1043.0223,0.0000,7994768,7994816,4.9396,0,0,1,461
18004.000000,17162,1,400,0,3,1020.6192,0.0000,7994785,7994816,27.3426,0,0,1,461
18004.000000,17239,1,402,0,2,208.2918,44.7029,7994785,7994810,467.3681,0,0,0,-1
18004.000000,17224,1,402,0,3,623.4927,37.8877,7994785,7994810,61.7406,0,0,0,-1
18004.000000,17280,1,403,0,1,387.4769,39.8598,7994771,7994808,317.2644,0,0,0,464
18004.000000,17225,1,449,0,2,125.6776,33.2622,7994779,7994800,414.7575,0,0,0,-1
18004.000000,17258,1,449,0,2,40.8896,31.5895,7994779,7994826,499.5455,0,0,0,24660
18004.000000,17234,1,450,0,2,333.2815,37.6057,7994779,7994816,229.4040,0,0,0,562
18004.000000,17230,1,451,0,1,410.1590,35.5463,7994779,7994806,113.9413,0,0,0,-1
18004.000000,17260,1,451,0,1,284.9238,39.6286,7994797,7994822,239.1765,0,0,0,24683
18004.000000,17250,1,451,0,1,170.0999,33.3836,7994779,7994822,354.0004,0,0,0,24683
18004.000000,17208,1,451,0,2,511.5731,36.3467,7994779,7994822,12.2108,0,0,0,24683
