Time,VehicleID,Type,SectionID,SegmentID,NumLane,CurPosition,CurrentSpeed(mph), CentroidOrigin, CentroidDest,Distance2End,statusLeft,statusRight,statusStop,nextSection
5404.000000,4289,1,338,0,1,308.4374,0.0000,7994768,7994816,4.9213,0,0,1,400
5404.000000,4267,1,338,0,2,308.4374,0.0000,7994768,7994816,4.9214,0,0,1,400
5404.000000,4212,1,400,0,2,1043.0345,0.0000,7994768,7994816,4.9273,0,0,1,461
5404.000000,4229,1,400,0,2,1016.5756,0.0000,7994768,7994816,31.3863,0,0,1,461
5404.000000,4206,1,400,0,3,1043.0405,0.0000,7994768,7994816,4.9213,0,0,1,461
5404.000000,4232,1,400,0,3,1019.1758,0.0000,7994768,7994816,28.7860,0,0,1,461
5404.000000,4245,1,400,0,3,999.5754,0.0000,7994768,7994816,48.3864,0,0,1,461
5404.000000,4240,1,402,0,3,229.4397,44.0346,7994785,7994810,455.7936,0,0,0,-1
5404.000000,4252,1,449,0,1,427.5817,30.9638,7994773,7994826,112.8534,0,0,0,24660
5404.000000,4260,1,449,0,1,347.6438,30.9556,7994773,7994800,192.7913,0,0,0,-1
5404.000000,4277,1,449,0,1,213.6246,36.2386,7994773,7994826,326.8105,0,0,0,24660
5404.000000,4274,1,449,0,1,130.6835,36.2139,7994773,7994826,409.7516,0,0,0,24660
5404.000000,4283,1,449,0,1,31.1921,36.4066,7994773,7994826,509.2430,0,0,0,24660
5404.000000,4269,1,449,0,2,338.0234,36.6016,7994773,7994826,202.4117,0,0,0,24660
5404.000000,4272,1,449,0,2,246.3381,36.9698,7994773,7994826,294.0970,0,0,0,24660
5404.000000,4261,1,452,0,2,262.7212,34.8530,7994773,7994812,68.7453,0,0,0,457
5404.000000,4273,1,452,0,2,116.4783,39.4081,7994773,7994812,214.9881,0,0,0,457
5404.000000,4234,1,457,0,1,57.4353,35.5316,7994773,7994812,707.2849,0,0,0,-1
5404.000000,4287,1,458,0,1,336.0189,0.0000,7994797,7994816,4.9213,0,1,1,450
5404.000000,4270,1,458,0,1,310.4949,0.0000,7994779,7994793,30.4452,0,1,1,450
5404.000000,4279,1,458,0,1,283.2190,0.0000,7994779,7994816,57.7212,0,1,1,450
5404.000000,4290,1,458,0,1,263.5707,0.0000,7994779,7994816,77.3695,0,1,0,450
5404.000000,4253,1,458,0,2,332.7445,0.0000,7994779,7994822,4.9222,0,0,1,451
5404.000000,4300,1,458,0,2,311.7305,0.0000,7994797,7994822,25.9362,0,0,1,451
5404.000000,4298,1,458,0,2,257.6400,15.6090,7994779,7994822,80.0267,0,0,0,451
5404.000000,4263,1,462,0,3,483.1858,0.0000,7994802,7994826,4.9214,0,0,1,7602953
5404.000000,4297,1,464,0,2,319.8102,39.9283,7994771,7994808,321.0398,0,0,0,7602953
5404.000000,4316,1,506,0,1,211.6021,33.0421,7994773,7994826,381.4246,0,0,0,563
5404.000000,4317,1,506,0,2,213.4314,37.0646,7994773,7994808,382.0159,0,0,0,563
5404.000000,4318,1,506,0,2,85.9857,35.6030,7994773,7994826,509.4616,0,0,0,563
5404.000000,4123,1,562,0,1,414.6572,38.7580,7994768,7994816,187.3344,0,0,0,-1
5404.000000,4174,1,562,0,1,308.6160,37.6062,7994768,7994816,293.3755,0,0,0,-1
5404.000000,4169,1,562,0,2,425.1194,38.4654,7994768,7994816,176.8721,0,0,0,-1
