Time,VehicleID,Type,SectionID,SegmentID,NumLane,CurPosition,CurrentSpeed(mph), CentroidOrigin, CentroidDest,Distance2End,statusLeft,statusRight,statusStop,nextSection
3604.000000,2341,1,338,0,1,308.4325,0.0000,7994768,7994816,4.9262,0,0,1,400
3604.000000,2340,1,338,0,2,308.4372,0.0000,7994768,7994816,4.9215,0,0,1,400
3604.000000,2372,1,338,0,2,288.7302,0.0000,7994768,7994816,24.6286,0,0,1,400
3604.000000,2366,1,450,0,2,280.2165,34.0294,7994775,7994816,282.4689,0,0,0,562
3604.000000,2380,1,452,0,2,131.8721,44.2284,7994775,7994812,199.5944,0,0,0,457
3604.000000,2356,1,457,0,1,568.7774,42.5112,7994775,7994812,195.9428,0,0,0,-1
3604.000000,2369,1,457,0,1,60.1964,42.0587,7994775,7994812,704.5238,0,0,0,-1
3604.000000,2391,1,458,0,1,193.7729,32.3908,7994797,7994816,147.1673,0,0,0,450
3604.000000,2377,1,458,0,2,153.3897,36.0145,7994779,7994800,184.2770,0,0,0,449
3604.000000,2283,1,461,0,1,800.9619,1.1730,7994768,7994816,33.0748,0,0,1,569
3604.000000,2290,1,461,0,1,776.9387,0.5699,7994768,7994816,57.0981,0,0,0,569
3604.000000,2313,1,461,0,1,741.9148,4.9156,7994768,7994816,92.1220,0,0,0,569
3604.000000,2319,1,461,0,1,688.7626,15.2700,7994768,7994816,145.2741,0,0,0,569
3604.000000,2256,1,461,0,2,829.1141,0.0000,7994768,7994816,4.9227,0,0,1,569
3604.000000,2279,1,461,0,2,804.5415,0.0000,7994768,7994816,29.4952,0,0,1,569
3604.000000,2291,1,461,0,2,777.7682,0.5289,7994768,7994816,56.2685,0,0,0,569
3604.000000,2311,1,461,0,2,738.6271,7.1350,7994768,7994816,95.4097,0,0,0,569
3604.000000,2326,1,461,0,2,683.6597,13.8093,7994768,7994816,150.3770,0,0,0,569
3604.000000,2364,1,461,0,2,389.9477,38.3079,7994787,7994816,444.0890,0,0,0,569
3604.000000,2373,1,461,0,2,34.3471,24.2752,7994787,7994816,799.6896,0,0,0,569
3604.000000,2248,1,462,0,2,475.2865,0.0000,7994773,7994826,4.9434,0,0,0,7602953
3604.000000,2249,1,462,0,2,415.6373,16.8279,7994773,7994826,64.5925,0,0,0,7602953
3604.000000,2251,1,462,0,2,307.1743,30.2011,7994773,7994826,173.0556,0,0,0,7602953
3604.000000,2264,1,462,0,2,217.3376,32.5898,7994773,7994826,262.8922,0,0,0,7602953
3604.000000,2277,1,462,0,2,135.4458,32.1391,7994773,7994826,344.7840,0,0,0,7602953
3604.000000,2293,1,462,0,2,45.9435,31.2728,7994773,7994826,434.2864,0,0,0,7602953
3604.000000,2243,1,462,0,3,481.6411,2.0176,7994773,7994826,6.4660,0,0,0,7602953
3604.000000,2266,1,462,0,3,448.2990,6.3269,7994783,7994826,39.8081,0,0,0,7602953
3604.000000,2300,1,462,0,3,344.1701,26.5129,7994800,7994808,143.9370,0,0,0,7602953
3604.000000,2255,1,462,0,3,260.1091,27.0914,7994773,7994826,227.9981,0,0,0,7602953
3604.000000,2282,1,462,0,3,174.0062,30.9972,7994773,7994826,314.1009,0,0,0,7602953
3604.000000,2289,1,462,0,3,93.8347,29.3762,7994773,7994826,394.2725,0,0,0,7602953
3604.000000,2305,1,462,0,3,5.6977,31.9965,7994773,7994826,482.4094,0,0,0,7602953
3604.000000,2367,1,464,0,2,495.6760,36.7017,7994771,7994808,145.1740,0,0,0,7602953
3604.000000,2378,1,464,0,2,406.0125,40.5855,7994771,7994808,234.8375,0,0,0,7602953
3604.000000,2382,1,464,0,2,184.6570,44.8610,7994771,7994808,456.1930,0,0,0,7602953
3604.000000,2363,1,506,0,1,550.2774,5.9100,7994773,7994826,42.7494,0,0,0,563
3604.000000,2385,1,506,0,1,502.2273,13.5018,7994773,7994826,90.7995,0,0,0,563
3604.000000,2388,1,506,0,1,421.8669,25.5427,7994773,7994826,171.1599,0,0,0,563
3604.000000,2390,1,506,0,1,213.3323,36.4721,7994773,7994826,379.6944,0,0,0,563
3604.000000,2393,1,506,0,1,91.7731,31.5692,7994773,7994808,501.2536,0,0,0,563
3604.000000,2359,1,506,0,2,572.0118,3.6996,7994773,7994812,23.4355,0,0,0,563
3604.000000,2368,1,506,0,2,538.3891,0.0000,7994773,7994826,57.0582,0,0,1,563
3604.000000,2383,1,506,0,2,517.6633,0.6185,7994773,7994826,77.7840,0,0,0,563
3604.000000,2386,1,506,0,2,485.2350,7.8606,7994773,7994826,110.2123,0,0,0,563
3604.000000,2389,1,506,0,2,313.8921,35.1472,7994773,7994812,281.5552,0,0,0,563
