DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
4656,608214,21900,0,0.0000
4659,608217,21900,552,7.6410
4660,608223,21900,0,100.0000
4662,608203,21900,36,60.7562
4663,608224,21900,0,100.0000
4664,608212,21900,636,93.4707
4665,608204,21900,180,92.7085
4666,608213,21900,96,99.3834
4669,608201,21900,96,95.9387
7633532,608230,21900,360,92.0789
7674949,608222,21900,0,0.0000
7674950,608221,21900,0,32.4294
7674955,608202,21900,1128,30.4673
7674956,608206,21900,0,0.0000
7674957,608209,21900,492,23.0184
7678624,608205,21900,540,57.6382
7678625,608219,21900,528,7.0136
7678626,608207,21900,360,53.0679
7678627,608208,21900,456,52.1111
4656,608214,22200,0,0.0000
4659,608217,22200,384,4.4867
4660,608223,22200,0,100.0000
4662,608203,22200,36,97.3294
4663,608224,22200,0,100.0000
4664,608212,22200,744,86.8334
4665,608204,22200,0,100.0000
4666,608213,22200,96,99.3913
4669,608201,22200,96,95.7063
7633532,608230,22200,588,87.4032
7674949,608222,22200,0,0.0000
7674950,608221,22200,0,1.9012
7674955,608202,22200,684,13.9402
7674956,608206,22200,0,0.0000
7674957,608209,22200,276,58.7834
7678624,608205,22200,288,49.9486
7678625,608219,22200,300,3.6681
7678626,608207,22200,468,81.4479
7678627,608208,22200,660,76.0228
4656,608214,22500,0,0.0000
4659,608217,22500,492,5.9573
4660,608223,22500,0,100.0000
4662,608203,22500,12,99.3365
4663,608224,22500,0,100.0000
4664,608212,22500,516,91.8912
4665,608204,22500,0,100.0000
4666,608213,22500,132,99.5670
4669,608201,22500,120,65.5220
7633532,608230,22500,360,91.6715
7674949,608222,22500,0,0.0000
7674950,608221,22500,0,70.8055
7674955,608202,22500,984,34.5497
7674956,608206,22500,0,0.0000
7674957,608209,22500,588,34.9097
7678624,608205,22500,636,40.6697
7678625,608219,22500,492,5.9147
7678626,608207,22500,372,40.5601
7678627,608208,22500,636,76.6322
4656,608214,22800,0,0.0000
4659,608217,22800,312,3.5752
4660,608223,22800,0,100.0000
4662,608203,22800,0,100.0000
4663,608224,22800,36,99.9781
4664,608212,22800,708,88.4526
4665,608204,22800,48,97.7759
4666,608213,22800,84,99.6989
4669,608201,22800,60,65.5749
7633532,608230,22800,492,87.9137
7674949,608222,22800,0,0.0000
7674950,608221,22800,0,34.4033
7674955,608202,22800,600,11.1350
7674956,608206,22800,0,0.0000
7674957,608209,22800,348,44.2340
7678624,608205,22800,384,54.0562
7678625,608219,22800,288,3.4175
7678626,608207,22800,480,80.9900
7678627,608208,22800,588,78.9121
4656,608214,23100,0,0.0000
4659,608217,23100,588,7.2085
4660,608223,23100,0,100.0000
4662,608203,23100,0,100.0000
4663,608224,23100,36,99.7333
4664,608212,23100,492,91.9844
4665,608204,23100,84,96.6358
4666,608213,23100,144,99.3283
4669,608201,23100,132,47.8831
7633532,608230,23100,300,89.1796
7674949,608222,23100,0,0.0000
7674950,608221,23100,0,49.9702
7674955,608202,23100,1176,31.2298
7674956,608206,23100,12,0.4216
7674957,608209,23100,516,42.4711
7678624,608205,23100,540,44.7647
7678625,608219,23100,600,7.1555
7678626,608207,23100,288,33.3042
7678627,608208,23100,564,78.0671
4656,608214,23400,0,0.0000
4659,608217,23400,444,5.6696
4660,608223,23400,0,100.0000
4662,608203,23400,0,100.0000
4663,608224,23400,144,99.5653
4664,608212,23400,732,87.6044
4665,608204,23400,156,93.6741
4666,608213,23400,108,99.6520
4669,608201,23400,72,73.4514
7633532,608230,23400,324,79.8097
7674949,608222,23400,0,0.0000
7674950,608221,23400,0,60.8141
7674955,608202,23400,888,25.3352
7674956,608206,23400,0,0.0000
7674957,608209,23400,504,48.9065
7678624,608205,23400,540,60.0958
7678625,608219,23400,444,5.6681
7678626,608207,23400,312,4.9870
7678627,608208,23400,576,77.7872
4656,608214,23700,0,0.0000
4659,608217,23700,456,5.6419
4660,608223,23700,0,100.0000
4662,608203,23700,0,100.0000
4663,608224,23700,72,100.0000
4664,608212,23700,480,92.0565
4665,608204,23700,84,95.6893
4666,608213,23700,120,99.6151
4669,608201,23700,132,59.6384
7633532,608230,23700,288,81.8861
7674949,608222,23700,0,0.0000
7674950,608221,23700,0,34.5830
7674955,608202,23700,864,21.3662
7674956,608206,23700,0,0.0000
7674957,608209,23700,624,44.4953
7678624,608205,23700,636,33.7017
7678625,608219,23700,408,5.1533
7678626,608207,23700,372,6.7461
7678627,608208,23700,588,38.3828
4656,608214,24000,0,0.0000
4659,608217,24000,504,6.3004
4660,608223,24000,12,99.8018
4662,608203,24000,0,99.5578
4663,608224,24000,72,99.6758
4664,608212,24000,684,87.0962
4665,608204,24000,48,97.7069
4666,608213,24000,96,100.0000
4669,608201,24000,84,96.3806
7633532,608230,24000,444,74.8093
7674949,608222,24000,0,0.0000
7674950,608221,24000,0,34.5172
7674955,608202,24000,996,28.5656
7674956,608206,24000,0,0.0000
7674957,608209,24000,276,40.4151
7678624,608205,24000,288,54.7687
7678625,608219,24000,492,6.0507
7678626,608207,24000,348,22.2166
7678627,608208,24000,552,62.9651
4656,608214,24300,0,0.0000
4659,608217,24300,720,9.0173
4660,608223,24300,0,100.0000
4662,608203,24300,24,98.3514
4663,608224,24300,228,76.4755
4664,608212,24300,456,59.9774
4665,608204,24300,288,88.4097
4666,608213,24300,120,99.2146
4669,608201,24300,120,95.1399
7633532,608230,24300,108,70.5306
7674949,608222,24300,0,0.0000
7674950,608221,24300,0,22.2529
7674955,608202,24300,1344,47.9588
7674956,608206,24300,12,0.4101
7674957,608209,24300,516,55.1957
7678624,608205,24300,504,46.1875
7678625,608219,24300,648,7.9217
7678626,608207,24300,156,2.0336
7678627,608208,24300,516,58.5694
4656,608214,24600,0,0.0000
4659,608217,24600,444,5.4339
4660,608223,24600,0,100.0000
4662,608203,24600,0,100.0000
4663,608224,24600,84,79.1383
4664,608212,24600,888,90.5854
4665,608204,24600,324,87.0842
4666,608213,24600,108,99.8614
4669,608201,24600,72,96.9807
7633532,608230,24600,432,78.6669
7674949,608222,24600,0,0.0000
7674950,608221,24600,0,93.0622
7674955,608202,24600,912,17.6437
7674956,608206,24600,24,0.8535
7674957,608209,24600,780,50.2921
7678624,608205,24600,840,39.2201
7678625,608219,24600,480,5.8647
7678626,608207,24600,384,28.1733
7678627,608208,24600,552,79.5637
4656,608214,24900,0,0.0000
4659,608217,24900,648,7.9043
4660,608223,24900,0,100.0000
4662,608203,24900,0,100.0000
4663,608224,24900,24,100.0000
4664,608212,24900,600,92.8897
4665,608204,24900,240,61.9777
4666,608213,24900,144,99.3909
4669,608201,24900,120,94.1746
7633532,608230,24900,360,87.7975
7674949,608222,24900,0,0.0000
7674950,608221,24900,0,41.8061
7674955,608202,24900,1320,24.8760
7674956,608206,24900,0,0.0000
7674957,608209,24900,336,30.2934
7678624,608205,24900,372,38.3690
7678625,608219,24900,672,8.4414
7678626,608207,24900,396,6.8729
7678627,608208,24900,540,52.4793
4656,608214,25200,0,0.0000
4659,608217,25200,480,6.1293
4660,608223,25200,0,100.0000
4662,608203,25200,0,100.0000
4663,608224,25200,120,99.3994
4664,608212,25200,804,89.4341
4665,608204,25200,264,88.5100
4666,608213,25200,96,99.9084
4669,608201,25200,72,97.2232
7633532,608230,25200,372,77.1932
7674949,608222,25200,0,0.0000
7674950,608221,25200,0,34.5506
7674955,608202,25200,960,25.0087
7674956,608206,25200,12,0.4266
7674957,608209,25200,312,46.1702
7678624,608205,25200,372,59.6403
7678625,608219,25200,492,6.3988
7678626,608207,25200,336,4.4867
7678627,608208,25200,528,80.0414
4656,608214,25500,0,0.0000
4659,608217,25500,660,8.2012
4660,608223,25500,0,100.0000
4662,608203,25500,0,100.0000
4663,608224,25500,84,99.7490
4664,608212,25500,456,92.6418
4665,608204,25500,132,95.0257
4666,608213,25500,120,99.8593
4669,608201,25500,96,95.7573
7633532,608230,25500,312,81.6924
7674949,608222,25500,0,0.0000
7674950,608221,25500,0,3.4940
7674955,608202,25500,1380,26.2472
7674956,608206,25500,0,0.0000
7674957,608209,25500,804,47.2548
7678624,608205,25500,828,49.3687
7678625,608219,25500,720,8.7744
7678626,608207,25500,408,6.2746
7678627,608208,25500,516,81.0036
4656,608214,25800,0,0.0000
4659,608217,25800,456,5.4475
4660,608223,25800,24,100.0000
4662,608203,25800,12,99.7243
4663,608224,25800,84,99.8270
4664,608212,25800,720,85.1733
4665,608204,25800,132,94.8282
4666,608213,25800,84,99.8334
4669,608201,25800,60,96.4018
7633532,608230,25800,468,79.4609
7674949,608222,25800,0,0.0000
7674950,608221,25800,0,2.2677
7674955,608202,25800,960,15.7199
7674956,608206,25800,12,0.4209
7674957,608209,25800,276,38.9038
7678624,608205,25800,348,57.3456
7678625,608219,25800,516,6.6278
7678626,608207,25800,432,37.0844
7678627,608208,25800,564,47.2028
4656,608214,26100,0,0.0000
4659,608217,26100,768,9.3510
4660,608223,26100,0,100.0000
4662,608203,26100,0,100.0000
4663,608224,26100,0,100.0000
4664,608212,26100,504,90.7315
4665,608204,26100,48,98.4290
4666,608213,26100,144,99.6481
4669,608201,26100,132,96.3675
7633532,608230,26100,396,91.6889
7674949,608222,26100,0,0.0000
7674950,608221,26100,0,38.4745
7674955,608202,26100,1464,33.6243
7674956,608206,26100,0,0.0000
7674957,608209,26100,660,49.1802
7678624,608205,26100,672,39.7452
7678625,608219,26100,720,9.0988
7678626,608207,26100,432,82.7107
7678627,608208,26100,600,77.4636
4656,608214,26400,0,0.0000
4659,608217,26400,468,6.0447
4660,608223,26400,12,99.6245
4662,608203,26400,24,98.9379
4663,608224,26400,0,100.0000
4664,608212,26400,708,80.4309
4665,608204,26400,0,100.0000
4666,608213,26400,108,99.8818
4669,608201,26400,84,96.9020
7633532,608230,26400,576,87.8172
7674949,608222,26400,0,0.0000
7674950,608221,26400,0,34.2816
7674955,608202,26400,960,28.9536
7674956,608206,26400,0,0.0000
7674957,608209,26400,456,51.0545
7678624,608205,26400,516,50.2703
7678625,608219,26400,468,5.8597
7678626,608207,26400,516,78.3721
7678627,608208,26400,612,69.7735
4656,608214,26700,0,0.0000
4659,608217,26700,732,8.8976
4660,608223,26700,0,100.0000
4662,608203,26700,0,100.0000
4663,608224,26700,0,100.0000
4664,608212,26700,492,93.7202
4665,608204,26700,0,100.0000
4666,608213,26700,132,99.8999
4669,608201,26700,108,96.5071
7633532,608230,26700,420,91.6916
7674949,608222,26700,0,0.0000
7674950,608221,26700,0,18.9478
7674955,608202,26700,1476,33.5901
7674956,608206,26700,0,0.0000
7674957,608209,26700,696,51.8437
7678624,608205,26700,684,50.5795
7678625,608219,26700,756,9.5529
7678626,608207,26700,468,37.8534
7678627,608208,26700,576,77.9086
4656,608214,27000,0,0.0000
4659,608217,27000,432,5.2617
4660,608223,27000,12,100.2667
4662,608203,27000,0,99.7333
4663,608224,27000,0,100.0000
4664,608212,27000,756,86.6453
4665,608204,27000,0,100.2667
4666,608213,27000,108,99.4505
4669,608201,27000,84,92.8974
7633532,608230,27000,600,85.9910
7674949,608222,27000,0,0.0000
7674950,608221,27000,0,29.5375
7674955,608202,27000,888,20.6101
7674956,608206,27000,0,0.0000
7674957,608209,27000,552,48.9771
7678624,608205,27000,612,46.3682
7678625,608219,27000,444,5.6330
7678626,608207,27000,540,64.8608
7678627,608208,27000,636,76.3648
4656,608214,27300,0,0.0000
4659,608217,27300,636,8.1354
4660,608223,27300,0,100.0000
4662,608203,27300,0,100.0000
4663,608224,27300,0,100.0000
4664,608212,27300,504,92.3072
4665,608204,27300,0,100.0000
4666,608213,27300,144,99.2543
4669,608201,27300,132,95.1038
7633532,608230,27300,420,92.1765
7674949,608222,27300,0,0.0000
7674950,608221,27300,0,40.5018
7674955,608202,27300,1320,27.6299
7674956,608206,27300,12,0.4078
7674957,608209,27300,600,42.9590
7678624,608205,27300,588,36.4674
7678625,608219,27300,684,8.4955
7678626,608207,27300,516,77.8603
7678627,608208,27300,612,63.5778
4656,608214,27600,0,0.0000
4659,608217,27600,372,4.4584
4660,608223,27600,0,100.0000
4662,608203,27600,0,100.0000
4663,608224,27600,0,100.0000
4664,608212,27600,732,86.7496
4665,608204,27600,0,100.0000
4666,608213,27600,96,99.5562
4669,608201,27600,72,97.1484
7633532,608230,27600,612,88.3443
7674949,608222,27600,0,0.0000
7674950,608221,27600,0,34.1119
7674955,608202,27600,672,25.0023
7674956,608206,27600,24,1.7968
7674957,608209,27600,696,38.4355
7678624,608205,27600,744,35.1050
7678625,608219,27600,324,3.9139
7678626,608207,27600,528,78.7575
7678627,608208,27600,624,64.3355
4656,608214,27900,0,0.0000
4659,608217,27900,672,8.2652
4660,608223,27900,0,100.0000
4662,608203,27900,0,100.0000
4663,608224,27900,0,100.0000
4664,608212,27900,552,92.1018
4665,608204,27900,0,100.0000
4666,608213,27900,168,99.4609
4669,608201,27900,144,94.3394
7633532,608230,27900,408,91.9627
7674949,608222,27900,0,0.0000
7674950,608221,27900,0,40.1066
7674955,608202,27900,1356,39.9893
7674956,608206,27900,12,0.4535
7674957,608209,27900,456,42.7019
7678624,608205,27900,504,32.6901
7678625,608219,27900,696,8.4029
7678626,608207,27900,456,81.0993
7678627,608208,27900,660,51.3251
4656,608214,28200,0,0.0000
4659,608217,28200,528,6.5102
4660,608223,28200,0,100.0000
4662,608203,28200,0,100.0000
4663,608224,28200,0,100.0000
4664,608212,28200,696,87.8547
4665,608204,28200,0,100.0000
4666,608213,28200,96,99.6486
4669,608201,28200,84,96.3430
7633532,608230,28200,588,87.4585
7674949,608222,28200,0,0.0000
7674950,608221,28200,0,2.2782
7674955,608202,28200,1092,41.6754
7674956,608206,28200,0,0.0000
7674957,608209,28200,360,52.7998
7678624,608205,28200,396,60.8777
7678625,608219,28200,564,6.7918
7678626,608207,28200,540,51.1175
7678627,608208,28200,600,77.6749
4656,608214,28500,0,0.0000
4659,608217,28500,660,8.1743
4660,608223,28500,0,100.0000
4662,608203,28500,0,100.0000
4663,608224,28500,12,100.0000
4664,608212,28500,516,91.2199
4665,608204,28500,12,99.3545
4666,608213,28500,84,100.0000
4669,608201,28500,72,96.7830
7633532,608230,28500,408,91.1777
7674949,608222,28500,0,0.0000
7674950,608221,28500,0,3.0217
7674955,608202,28500,1308,27.3112
7674956,608206,28500,0,0.0000
7674957,608209,28500,480,40.6998
7678624,608205,28500,492,50.7222
7678625,608219,28500,648,8.0944
7678626,608207,28500,468,80.3479
7678627,608208,28500,612,77.1853
4656,608214,28800,0,0.0000
4659,608217,28800,432,5.3397
4660,608223,28800,0,100.0000
4662,608203,28800,0,100.2667
4663,608224,28800,0,100.0000
4664,608212,28800,744,88.1279
4665,608204,28800,0,100.0000
4666,608213,28800,132,99.8005
4669,608201,28800,120,95.5164
7633532,608230,28800,588,88.8471
7674949,608222,28800,0,0.0000
7674950,608221,28800,0,33.3572
7674955,608202,28800,900,16.7537
7674956,608206,28800,0,0.0000
7674957,608209,28800,516,36.0402
7678624,608205,28800,648,42.0610
7678625,608219,28800,468,5.8197
7678626,608207,28800,528,79.3201
7678627,608208,28800,660,74.7926
4656,608214,29100,0,0.0000
4659,608217,29100,744,9.1508
4660,608223,29100,0,99.7333
4662,608203,29100,12,99.4087
4663,608224,29100,0,99.7333
4664,608212,29100,528,91.0985
4665,608204,29100,0,99.7333
4666,608213,29100,144,99.1761
4669,608201,29100,156,94.3152
7633532,608230,29100,384,92.3019
7674949,608222,29100,0,0.0000
7674950,608221,29100,0,77.7113
7674955,608202,29100,1548,29.2691
7674956,608206,29100,12,0.4432
7674957,608209,29100,648,41.1188
7678624,608205,29100,504,40.5785
7678625,608219,29100,816,9.9655
7678626,608207,29100,456,27.4505
7678627,608208,29100,612,76.2328
4656,608214,29400,0,0.0000
4659,608217,29400,396,4.7700
4660,608223,29400,12,100.0000
4662,608203,29400,12,99.1423
4663,608224,29400,0,100.0000
4664,608212,29400,744,87.2642
4665,608204,29400,0,100.0000
4666,608213,29400,120,98.8764
4669,608201,29400,96,97.1861
7633532,608230,29400,540,87.6774
7674949,608222,29400,0,0.0000
7674950,608221,29400,0,66.1799
7674955,608202,29400,840,15.7907
7674956,608206,29400,0,0.0000
7674957,608209,29400,864,35.8587
7678624,608205,29400,936,39.0986
7678625,608219,29400,444,5.2048
7678626,608207,29400,480,51.7136
7678627,608208,29400,624,75.9002
4656,608214,29700,0,0.0000
4659,608217,29700,648,8.1126
4660,608223,29700,0,99.7333
4662,608203,29700,0,100.2667
4663,608224,29700,0,100.0000
4664,608212,29700,504,91.6143
4665,608204,29700,0,99.7333
4666,608213,29700,168,99.0520
4669,608201,29700,108,95.1836
7633532,608230,29700,372,92.7899
7674949,608222,29700,0,0.0000
7674950,608221,29700,0,19.1345
7674955,608202,29700,1320,36.7205
7674956,608206,29700,12,0.4457
7674957,608209,29700,576,44.7384
7678624,608205,29700,588,40.5497
7678625,608219,29700,684,8.2140
7678626,608207,29700,444,81.8489
7678627,608208,29700,624,76.4528
4656,608214,30000,0,0.0000
4659,608217,30000,408,4.7945
4660,608223,30000,0,100.0000
4662,608203,30000,0,100.0000
4663,608224,30000,0,100.0000
4664,608212,30000,732,87.6137
4665,608204,30000,0,100.0000
4666,608213,30000,120,99.0030
4669,608201,30000,96,96.6507
7633532,608230,30000,576,88.1137
7674949,608222,30000,0,0.0000
7674950,608221,30000,0,26.4468
7674955,608202,30000,840,15.8339
7674956,608206,30000,0,0.0000
7674957,608209,30000,540,48.6456
7678624,608205,30000,624,31.1096
7678625,608219,30000,432,5.4418
7678626,608207,30000,516,78.6998
7678627,608208,30000,624,76.4283
4656,608214,30300,0,0.0000
4659,608217,30300,684,8.4622
4660,608223,30300,0,100.0000
4662,608203,30300,0,100.0000
4663,608224,30300,0,100.0000
4664,608212,30300,480,92.9592
4665,608204,30300,0,100.0000
4666,608213,30300,144,99.7746
4669,608201,30300,108,96.1291
7633532,608230,30300,408,91.7875
7674949,608222,30300,0,0.0000
7674950,608221,30300,0,84.5449
7674955,608202,30300,1344,29.0356
7674956,608206,30300,24,0.8699
7674957,608209,30300,612,37.8362
7678624,608205,30300,648,39.6062
7678625,608219,30300,684,8.3187
7678626,608207,30300,456,81.3025
7678627,608208,30300,576,77.9568
4656,608214,30600,0,0.0000
4659,608217,30600,408,4.9099
4660,608223,30600,0,100.0000
4662,608203,30600,0,100.2667
4663,608224,30600,0,100.0000
4664,608212,30600,720,88.2784
4665,608204,30600,0,100.0000
4666,608213,30600,96,100.0946
4669,608201,30600,72,96.6751
7633532,608230,30600,588,88.3642
7674949,608222,30600,0,0.0000
7674950,608221,30600,0,89.4863
7674955,608202,30600,792,17.0897
7674956,608206,30600,0,0.0285
7674957,608209,30600,648,50.8519
7678624,608205,30600,792,47.6971
7678625,608219,30600,384,4.8462
7678626,608207,30600,528,77.8352
7678627,608208,30600,612,55.3504
4656,608214,30900,0,0.0000
4659,608217,30900,768,9.6659
4660,608223,30900,0,100.0000
4662,608203,30900,0,100.0000
