DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
1178,100001,22200,1902,86.7506
919,100003,22800,462,92.9462
920,100002,22800,888,94.8775
1175,100004,22800,558,95.2258
1178,100001,22800,1806,86.8503
919,100003,23400,414,94.8123
920,100002,23400,822,95.6358
1175,100004,23400,468,96.6445
1178,100001,23400,1710,86.6688
919,100003,24000,414,92.9324
920,100002,24000,840,94.4047
1175,100004,24000,534,94.8360
1178,100001,24000,1884,86.3026
919,100003,24600,450,93.2643
920,100002,24600,894,94.3518
1175,100004,24600,540,94.5452
1178,100001,24600,1788,86.7902
919,100003,25200,420,94.4576
920,100002,25200,810,94.9154
1175,100004,25200,480,94.8118
1178,100001,25200,1704,88.2945
919,100003,25800,420,91.9962
920,100002,25800,846,95.0746
1175,100004,25800,516,93.8343
1178,100001,25800,1890,85.5764
919,100003,26400,450,93.7779
920,100002,26400,888,95.1034
1175,100004,26400,540,95.0616
1178,100001,26400,1788,85.7868
919,100003,27000,426,94.0487
920,100002,27000,828,95.3543
1175,100004,27000,480,94.7108
1178,100001,27000,1722,88.0638
919,100003,27600,438,92.2964
920,100002,27600,846,95.0747
1175,100004,27600,516,94.8062
1178,100001,27600,1902,86.7462
919,100003,28200,450,94.1212
920,100002,28200,894,95.0385
1175,100004,28200,540,96.0574
1178,100001,28200,1782,87.1445
919,100003,28800,444,93.3166
920,100002,28800,822,94.6200
1175,100004,28800,480,93.1725
1178,100001,28800,1734,87.1875
