DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
919,100003,600,60,35.7161
920,100002,600,0,0.0000
1175,100004,600,78,40.6699
1178,100001,600,132,1.6880
919,100003,1200,60,38.0382
920,100002,1200,0,0.0000
1175,100004,1200,84,31.5208
1178,100001,1200,156,2.0751
919,100003,1800,72,42.5961
920,100002,1800,0,0.0000
1175,100004,1800,102,50.4906
1178,100001,1800,168,2.1858
919,100003,2400,138,61.3073
920,100002,2400,0,0.0000
1175,100004,2400,186,59.0651
1178,100001,2400,324,4.1853
919,100003,3000,126,50.7885
920,100002,3000,0,0.0000
1175,100004,3000,120,44.3052
1178,100001,3000,252,3.2108
919,100003,3600,132,49.5535
920,100002,3600,0,0.0000
1175,100004,3600,144,61.8016
1178,100001,3600,276,3.6127
919,100003,4200,240,67.9331
920,100002,4200,0,0.0000
1175,100004,4200,294,71.4690
1178,100001,4200,534,7.0053
919,100003,4800,168,65.3833
920,100002,4800,0,0.0000
1175,100004,4800,210,51.6418
1178,100001,4800,408,5.3028
919,100003,5400,192,65.8564
920,100002,5400,0,0.0000
1175,100004,5400,240,64.2011
1178,100001,5400,402,5.0627
919,100003,6000,252,64.8589
920,100002,6000,0,0.0000
1175,100004,6000,270,68.7817
1178,100001,6000,534,6.7351
919,100003,6600,252,64.1905
920,100002,6600,0,0.0000
1175,100004,6600,270,64.3720
1178,100001,6600,528,6.7483
919,100003,7200,276,72.6286
920,100002,7200,0,0.0000
1175,100004,7200,312,68.5935
1178,100001,7200,576,7.4647
919,100003,7800,312,70.9738
920,100002,7800,0,0.0000
1175,100004,7800,360,74.9394
1178,100001,7800,684,8.7354
919,100003,8400,300,72.7650
920,100002,8400,0,0.0000
1175,100004,8400,330,75.1991
1178,100001,8400,684,8.6248
919,100003,9000,396,76.8967
920,100002,9000,0,0.0000
1175,100004,9000,432,72.9728
1178,100001,9000,762,9.5961
919,100003,9600,450,83.7297
920,100002,9600,0,0.0000
1175,100004,9600,420,83.0918
1178,100001,9600,960,12.1640
919,100003,10200,438,94.3975
920,100002,10200,0,0.0000
1175,100004,10200,438,94.4656
1178,100001,10200,804,18.7721
919,100003,10800,384,79.2077
920,100002,10800,0,0.0000
1175,100004,10800,414,79.5278
1178,100001,10800,828,10.6020
919,100003,11400,486,91.9635
920,100002,11400,0,0.0000
1175,100004,11400,432,92.4058
1178,100001,11400,984,13.5300
919,100003,12000,474,93.8501
920,100002,12000,0,0.0000
1175,100004,12000,402,94.8925
1178,100001,12000,870,77.7312
919,100003,12600,420,94.5921
920,100002,12600,0,0.0000
1175,100004,12600,420,94.8339
1178,100001,12600,924,94.8588
919,100003,13200,462,93.9464
920,100002,13200,0,0.0000
1175,100004,13200,462,93.9782
1178,100001,13200,912,92.0781
919,100003,13800,438,94.1058
920,100002,13800,0,0.0000
1175,100004,13800,426,93.9670
1178,100001,13800,792,93.2483
919,100003,14400,432,94.5994
920,100002,14400,0,0.0000
1175,100004,14400,402,94.6572
1178,100001,14400,918,95.2688
919,100003,15000,456,93.6516
920,100002,15000,0,0.0000
1175,100004,15000,462,94.1008
1178,100001,15000,906,94.6127
919,100003,15600,450,94.2964
920,100002,15600,0,0.0000
1175,100004,15600,420,94.1888
1178,100001,15600,804,95.5729
919,100003,16200,444,94.4302
920,100002,16200,0,0.0000
1175,100004,16200,396,94.8535
1178,100001,16200,918,94.8005
919,100003,16800,462,94.2536
920,100002,16800,0,0.0000
1175,100004,16800,450,94.3995
1178,100001,16800,900,92.7294
919,100003,17400,432,94.4060
920,100002,17400,0,0.0000
1175,100004,17400,432,94.5050
1178,100001,17400,798,94.8694
919,100003,18000,432,94.3282
920,100002,18000,0,0.0000
1175,100004,18000,408,95.0419
1178,100001,18000,918,94.4664
919,100003,18600,480,93.5672
920,100002,18600,0,0.0000
1175,100004,18600,444,94.4996
1178,100001,18600,912,94.8333
919,100003,19200,450,94.2061
920,100002,19200,0,0.0000
1175,100004,19200,426,94.3852
1178,100001,19200,810,95.9011
919,100003,19800,438,94.4004
920,100002,19800,0,0.0000
1175,100004,19800,390,95.0235
1178,100001,19800,912,94.1947
919,100003,20400,456,93.7792
920,100002,20400,0,0.0000
1175,100004,20400,456,94.4520
1178,100001,20400,900,95.4180
919,100003,21000,450,94.2885
920,100002,21000,0,0.0000
1175,100004,21000,414,94.6901
1178,100001,21000,792,94.4137
919,100003,21600,426,94.5152
920,100002,21600,0,0.0000
1175,100004,21600,414,94.6221
1178,100001,21600,918,95.9311
919,100003,22200,462,93.5041
920,100002,22200,0,0.0000
1175,100004,22200,450,94.1498
1178,100001,22200,906,92.8691
919,100003,22800,468,94.2040
920,100002,22800,0,0.0000
1175,100004,22800,396,94.8429
1178,100001,22800,786,94.8598
919,100003,23400,408,94.6538
920,100002,23400,0,0.0000
1175,100004,23400,426,94.6370
1178,100001,23400,918,94.2825
919,100003,24000,468,94.0399
920,100002,24000,0,0.0000
1175,100004,24000,450,94.2027
1178,100001,24000,906,92.9868
919,100003,24600,438,94.5906
920,100002,24600,0,0.0000
1175,100004,24600,420,94.1190
1178,100001,24600,792,94.3818
919,100003,25200,432,94.3111
920,100002,25200,0,0.0000
1175,100004,25200,402,95.1711
1178,100001,25200,918,94.4224
919,100003,25800,474,93.7922
920,100002,25800,0,0.0000
1175,100004,25800,444,94.0554
1178,100001,25800,906,94.5041
919,100003,26400,450,94.3222
920,100002,26400,0,0.0000
1175,100004,26400,420,94.5808
1178,100001,26400,798,93.9866
919,100003,27000,432,94.1423
920,100002,27000,0,0.0000
1175,100004,27000,408,94.7927
1178,100001,27000,924,93.2191
919,100003,27600,456,94.1823
920,100002,27600,0,0.0000
1175,100004,27600,456,93.8935
1178,100001,27600,900,94.6428
919,100003,28200,450,94.5166
920,100002,28200,0,0.0000
1175,100004,28200,408,94.5729
1178,100001,28200,786,94.8850
919,100003,28800,432,94.2624
920,100002,28800,0,0.0000
1175,100004,28800,402,95.1236
1178,100001,28800,918,92.9940
