DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
4115,508102,300,0,0.0000
4444,508226,300,12,11.8912
4445,508222,300,0,0.1927
4447,508202,300,168,2.5670
4448,508217,300,0,0.0000
4449,508216,300,0,0.0000
4453,508204,300,24,0.2921
4455,508203,300,336,6.1714
4458,508205,300,708,46.1269
4656,608214,300,0,0.0000
4659,608217,300,204,3.2034
4660,608223,300,48,10.2413
4662,608203,300,252,2.5606
4663,608224,300,24,26.7326
4664,608212,300,288,48.0131
4665,608204,300,132,1.3292
4666,608213,300,0,0.0000
4669,608201,300,552,13.4031
4732,508321,300,12,0.7451
4734,508325,300,60,9.2259
4735,508309,300,348,48.1639
4736,508305,300,216,3.7608
4737,508311,300,264,80.7667
4739,508315,300,432,45.6139
4740,508307,300,216,2.2204
4741,508312,300,0,0.0000
4742,508328,300,12,0.3528
4743,508324,300,468,64.4319
4744,508304,300,240,3.5902
4746,508322,300,24,18.4483
4748,508310,300,1200,62.6154
4749,508302,300,624,32.9860
5152,608306,300,0,0.0000
5155,608323,300,48,28.3060
5156,608327,300,0,0.0000
5157,608303,300,0,0.0000
5158,608307,300,0,0.0000
5159,608302,300,0,0.0000
5186,608114,300,12,19.1588
5189,608104,300,60,10.1199
5190,608108,300,240,57.0662
5192,608103,300,12,9.0080
5193,608107,300,84,39.9633
5195,608113,300,0,0.0000
5612,507215,300,24,0.6267
5613,507204,300,24,0.3445
5616,507208,300,72,1.0346
5617,507213,300,0,0.0000
5619,507202,300,252,3.0473
7602942,507206,300,204,2.5529
7602950,508106,300,480,4.3562
7602969,508201,300,768,49.2992
7602972,508208,300,72,0.8328
7602973,508206,300,192,2.7732
7602977,508207,300,36,0.5133
7602978,508301,300,180,3.3231
7602981,508303,300,480,4.5152
7602982,508306,300,600,33.4585
7602986,508308,300,228,3.5940
7633532,608230,300,444,52.0363
7674938,508215,300,36,0.2891
7674941,608102,300,240,2.9860
7674942,608106,300,192,2.2893
7674943,608105,300,552,8.7153
7674944,608101,300,600,8.4954
7674949,608222,300,0,0.0000
7674950,608221,300,0,0.0000
7674955,608202,300,324,38.1155
7674956,608206,300,0,0.0000
7674957,608209,300,996,73.6595
7674958,608322,300,312,19.5060
7674959,608326,300,240,19.4941
7674960,608305,300,576,6.9072
7674961,608301,300,480,5.6039
7678624,608205,300,576,12.1950
7678625,608219,300,216,3.6153
7678626,608207,300,228,2.4531
7678627,608208,300,168,1.6553
7823594,508105,300,564,4.6606
7823595,508101,300,480,4.0991
4115,508102,600,0,0.0000
4444,508226,600,24,45.4159
4445,508222,600,0,0.4177
4447,508202,600,168,2.1844
4448,508217,600,0,0.0000
4449,508216,600,0,0.0000
4453,508204,600,108,1.3263
4455,508203,600,216,3.4902
4458,508205,600,672,28.9608
4656,608214,600,0,0.0000
4659,608217,600,156,2.2425
4660,608223,600,72,26.9587
4662,608203,600,360,3.6073
4663,608224,600,60,22.1008
4664,608212,600,348,36.4068
4665,608204,600,204,2.0280
4666,608213,600,0,0.0000
4669,608201,600,612,9.9327
4732,508321,600,0,0.0000
4734,508325,600,12,0.3757
4735,508309,600,324,35.1543
4736,508305,600,156,2.8419
4737,508311,600,264,79.6712
4739,508315,600,588,48.5047
4740,508307,600,336,3.2869
4741,508312,600,0,0.0000
4742,508328,600,0,0.0000
4743,508324,600,504,69.0717
4744,508304,600,240,3.6580
4746,508322,600,12,18.0169
4748,508310,600,1224,79.1231
4749,508302,600,612,51.8771
5152,608306,600,0,0.0000
5155,608323,600,12,4.6105
5156,608327,600,0,0.0000
5157,608303,600,0,0.0000
5158,608307,600,0,0.0000
5159,608302,600,0,0.0000
5186,608114,600,12,20.7884
5189,608104,600,36,22.4508
