DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
7674956,608206,4500,0,0.0000
7674957,608209,4500,288,45.8356
7678624,608205,4500,204,2.3619
7678625,608219,4500,108,1.2984
7678626,608207,4500,24,0.2456
7678627,608208,4500,24,0.2453
4656,608214,4800,0,0.0000
4659,608217,4800,24,0.2604
4660,608223,4800,36,3.1522
4662,608203,4800,168,1.6671
4663,608224,4800,12,0.3883
4664,608212,4800,120,27.2247
4665,608204,4800,84,0.8487
4666,608213,4800,0,0.0000
4669,608201,4800,156,1.7081
7633532,608230,4800,204,37.6136
7674949,608222,4800,0,0.0000
7674950,608221,4800,0,0.0000
7674955,608202,4800,108,18.2660
7674956,608206,4800,0,0.0000
7674957,608209,4800,300,59.4787
7678624,608205,4800,204,2.4588
7678625,608219,4800,48,0.5147
7678626,608207,4800,60,0.7562
7678627,608208,4800,48,0.4834
4656,608214,5100,0,0.0000
4659,608217,5100,36,0.4126
4660,608223,5100,48,20.1194
4662,608203,5100,180,1.8204
4663,608224,5100,24,5.6480
4664,608212,5100,192,40.1937
4665,608204,5100,108,1.0897
4666,608213,5100,12,9.1067
4669,608201,5100,144,1.6396
7633532,608230,5100,216,38.7837
7674949,608222,5100,0,0.0000
7674950,608221,5100,0,0.0000
7674955,608202,5100,96,26.6933
7674956,608206,5100,0,0.0000
7674957,608209,5100,348,46.4315
7678624,608205,5100,204,2.2631
7678625,608219,5100,60,0.7294
7678626,608207,5100,84,0.8945
7678627,608208,5100,108,1.0837
4656,608214,5400,0,0.0000
4659,608217,5400,72,0.9045
4660,608223,5400,12,6.5820
4662,608203,5400,156,1.5600
4663,608224,5400,24,10.3578
4664,608212,5400,240,38.4973
4665,608204,5400,132,1.3160
4666,608213,5400,0,0.0000
4669,608201,5400,228,2.6852
7633532,608230,5400,204,22.1460
7674949,608222,5400,0,0.0000
7674950,608221,5400,0,0.0000
7674955,608202,5400,156,33.3772
7674956,608206,5400,0,0.0000
7674957,608209,5400,408,54.0405
7678624,608205,5400,180,1.9658
7678625,608219,5400,84,0.9668
7678626,608207,5400,60,0.6331
7678627,608208,5400,132,1.2730
4656,608214,5700,0,0.0000
4659,608217,5700,84,0.9308
4660,608223,5700,24,16.0198
4662,608203,5700,180,1.8385
4663,608224,5700,24,0.8167
4664,608212,5700,108,16.9516
4665,608204,5700,60,0.4901
4666,608213,5700,0,0.0000
4669,608201,5700,192,2.2844
7633532,608230,5700,204,28.1061
7674949,608222,5700,0,0.0000
7674950,608221,5700,0,0.0000
7674955,608202,5700,168,16.2631
7674956,608206,5700,12,0.4053
7674957,608209,5700,432,44.9660
7678624,608205,5700,240,2.8291
7678625,608219,5700,96,1.1863
7678626,608207,5700,48,0.5307
7678627,608208,5700,84,0.8635
4656,608214,6000,0,0.0000
4659,608217,6000,96,1.1300
